date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,game_winner,penalty_winner,first_shooter,Shootout,team,scorer,minute,own_goal,penalty,Total attendance,Average attendance per game,year
1934-05-31,Czechoslovakia,Switzerland,3,2,FIFA World Cup,Turin,Italy,True,Czechoslovakia,,,False,Switzerland,Willy Jäggi,78.0,False,False,2527348,48411,1990
1934-05-31,Czechoslovakia,Switzerland,3,2,FIFA World Cup,Turin,Italy,True,Czechoslovakia,,,False,Czechoslovakia,Oldřich Nejedlý,82.0,False,False,395000,23235,1934
1934-05-31,Czechoslovakia,Switzerland,3,2,FIFA World Cup,Turin,Italy,True,Czechoslovakia,,,False,Czechoslovakia,Oldřich Nejedlý,82.0,False,False,2527348,48411,1990
1934-05-31,Germany,Sweden,2,1,FIFA World Cup,Milan,Italy,True,Germany,,,False,Germany,Karl Hohmann,60.0,False,False,395000,23235,1934
1934-05-31,Germany,Sweden,2,1,FIFA World Cup,Milan,Italy,True,Germany,,,False,Germany,Karl Hohmann,60.0,False,False,2527348,48411,1990
1934-05-31,Germany,Sweden,2,1,FIFA World Cup,Milan,Italy,True,Germany,,,False,Germany,Karl Hohmann,63.0,False,False,395000,23235,1934
1934-05-31,Germany,Sweden,2,1,FIFA World Cup,Milan,Italy,True,Germany,,,False,Germany,Karl Hohmann,63.0,False,False,2527348,48411,1990
1934-05-31,Germany,Sweden,2,1,FIFA World Cup,Milan,Italy,True,Germany,,,False,Sweden,Gösta Dunker,82.0,False,False,395000,23235,1934
1934-05-31,Germany,Sweden,2,1,FIFA World Cup,Milan,Italy,True,Germany,,,False,Sweden,Gösta Dunker,82.0,False,False,2527348,48411,1990
1934-05-31,Italy,Spain,1,1,FIFA World Cup,Florence,Italy,False,TIE,,,False,Spain,Luis Regueiro,30.0,False,False,395000,23235,1934
1934-05-31,Italy,Spain,1,1,FIFA World Cup,Florence,Italy,False,TIE,,,False,Spain,Luis Regueiro,30.0,False,False,2527348,48411,1990
1934-05-31,Italy,Spain,1,1,FIFA World Cup,Florence,Italy,False,TIE,,,False,Italy,Giovanni Ferrari,44.0,False,False,395000,23235,1934
1934-05-31,Italy,Spain,1,1,FIFA World Cup,Florence,Italy,False,TIE,,,False,Italy,Giovanni Ferrari,44.0,False,False,2527348,48411,1990
1934-06-01,Italy,Spain,1,0,FIFA World Cup,Florence,Italy,False,Italy,,,False,Italy,Giuseppe Meazza,11.0,False,False,395000,23235,1934
1934-06-01,Italy,Spain,1,0,FIFA World Cup,Florence,Italy,False,Italy,,,False,Italy,Giuseppe Meazza,11.0,False,False,2527348,48411,1990
1934-06-03,Czechoslovakia,Germany,3,1,FIFA World Cup,Rome,Italy,True,Czechoslovakia,,,False,Czechoslovakia,Oldřich Nejedlý,21.0,False,False,395000,23235,1934
1934-06-03,Czechoslovakia,Germany,3,1,FIFA World Cup,Rome,Italy,True,Czechoslovakia,,,False,Czechoslovakia,Oldřich Nejedlý,21.0,False,False,2527348,48411,1990
1934-06-03,Czechoslovakia,Germany,3,1,FIFA World Cup,Rome,Italy,True,Czechoslovakia,,,False,Germany,Rudolf Noack,62.0,False,False,395000,23235,1934
1934-06-03,Czechoslovakia,Germany,3,1,FIFA World Cup,Rome,Italy,True,Czechoslovakia,,,False,Germany,Rudolf Noack,62.0,False,False,2527348,48411,1990
1934-06-03,Czechoslovakia,Germany,3,1,FIFA World Cup,Rome,Italy,True,Czechoslovakia,,,False,Czechoslovakia,Oldřich Nejedlý,69.0,False,False,395000,23235,1934
1934-06-03,Czechoslovakia,Germany,3,1,FIFA World Cup,Rome,Italy,True,Czechoslovakia,,,False,Czechoslovakia,Oldřich Nejedlý,69.0,False,False,2527348,48411,1990
1934-06-03,Czechoslovakia,Germany,3,1,FIFA World Cup,Rome,Italy,True,Czechoslovakia,,,False,Czechoslovakia,Oldřich Nejedlý,80.0,False,False,395000,23235,1934
1934-06-03,Czechoslovakia,Germany,3,1,FIFA World Cup,Rome,Italy,True,Czechoslovakia,,,False,Czechoslovakia,Oldřich Nejedlý,80.0,False,False,2527348,48411,1990
1934-06-03,Italy,Austria,1,0,FIFA World Cup,Milan,Italy,False,Italy,,,False,Italy,Enrique Guaita,19.0,False,False,395000,23235,1934
1934-06-03,Italy,Austria,1,0,FIFA World Cup,Milan,Italy,False,Italy,,,False,Italy,Enrique Guaita,19.0,False,False,2527348,48411,1990
1934-06-07,Austria,Germany,2,3,FIFA World Cup,Naples,Italy,True,Germany,,,False,Germany,Ernst Lehner,1.0,False,False,395000,23235,1934
1934-06-07,Austria,Germany,2,3,FIFA World Cup,Naples,Italy,True,Germany,,,False,Germany,Ernst Lehner,1.0,False,False,2527348,48411,1990
1934-06-07,Austria,Germany,2,3,FIFA World Cup,Naples,Italy,True,Germany,,,False,Germany,Edmund Conen,27.0,False,False,395000,23235,1934
1934-06-07,Austria,Germany,2,3,FIFA World Cup,Naples,Italy,True,Germany,,,False,Germany,Edmund Conen,27.0,False,False,2527348,48411,1990
1934-06-07,Austria,Germany,2,3,FIFA World Cup,Naples,Italy,True,Germany,,,False,Austria,Johann Horvath,28.0,False,False,395000,23235,1934
1934-06-07,Austria,Germany,2,3,FIFA World Cup,Naples,Italy,True,Germany,,,False,Austria,Johann Horvath,28.0,False,False,2527348,48411,1990
1934-06-07,Austria,Germany,2,3,FIFA World Cup,Naples,Italy,True,Germany,,,False,Germany,Ernst Lehner,42.0,False,False,395000,23235,1934
1934-06-07,Austria,Germany,2,3,FIFA World Cup,Naples,Italy,True,Germany,,,False,Germany,Ernst Lehner,42.0,False,False,2527348,48411,1990
1934-06-07,Austria,Germany,2,3,FIFA World Cup,Naples,Italy,True,Germany,,,False,Austria,Karl Sesta,54.0,False,False,395000,23235,1934
1934-06-07,Austria,Germany,2,3,FIFA World Cup,Naples,Italy,True,Germany,,,False,Austria,Karl Sesta,54.0,False,False,2527348,48411,1990
1934-06-10,Italy,Czechoslovakia,2,1,FIFA World Cup,Rome,Italy,False,Italy,,,False,Czechoslovakia,Antonín Puč,71.0,False,False,395000,23235,1934
1934-06-10,Italy,Czechoslovakia,2,1,FIFA World Cup,Rome,Italy,False,Italy,,,False,Czechoslovakia,Antonín Puč,71.0,False,False,2527348,48411,1990
1934-06-10,Italy,Czechoslovakia,2,1,FIFA World Cup,Rome,Italy,False,Italy,,,False,Italy,Raimundo Orsi,81.0,False,False,395000,23235,1934
1934-06-10,Italy,Czechoslovakia,2,1,FIFA World Cup,Rome,Italy,False,Italy,,,False,Italy,Raimundo Orsi,81.0,False,False,2527348,48411,1990
1934-06-10,Italy,Czechoslovakia,2,1,FIFA World Cup,Rome,Italy,False,Italy,,,False,Italy,Angelo Schiavio,95.0,False,False,395000,23235,1934
1934-06-10,Italy,Czechoslovakia,2,1,FIFA World Cup,Rome,Italy,False,Italy,,,False,Italy,Angelo Schiavio,95.0,False,False,2527348,48411,1990
1990-06-08,Argentina,Cameroon,0,1,FIFA World Cup,Milan,Italy,True,Cameroon,,,False,Cameroon,François Omam-Biyik,67.0,False,False,395000,23235,1934
1990-06-08,Argentina,Cameroon,0,1,FIFA World Cup,Milan,Italy,True,Cameroon,,,False,Cameroon,François Omam-Biyik,67.0,False,False,2527348,48411,1990
1990-06-09,Italy,Austria,1,0,FIFA World Cup,Rome,Italy,False,Italy,,,False,Italy,Salvatore Schillaci,78.0,False,False,395000,23235,1934
1990-06-09,Italy,Austria,1,0,FIFA World Cup,Rome,Italy,False,Italy,,,False,Italy,Salvatore Schillaci,78.0,False,False,2527348,48411,1990
1990-06-09,Russia,Romania,0,2,FIFA World Cup,Bari,Italy,True,Romania,,,False,Romania,Marius Lăcătuș,41.0,False,False,395000,23235,1934
1990-06-09,Russia,Romania,0,2,FIFA World Cup,Bari,Italy,True,Romania,,,False,Romania,Marius Lăcătuș,41.0,False,False,2527348,48411,1990
1990-06-09,Russia,Romania,0,2,FIFA World Cup,Bari,Italy,True,Romania,,,False,Romania,Marius Lăcătuș,55.0,False,True,395000,23235,1934
1990-06-09,Russia,Romania,0,2,FIFA World Cup,Bari,Italy,True,Romania,,,False,Romania,Marius Lăcătuș,55.0,False,True,2527348,48411,1990
1990-06-09,United Arab Emirates,Colombia,0,2,FIFA World Cup,Bologna,Italy,True,Colombia,,,False,Colombia,Bernardo Redín,50.0,False,False,395000,23235,1934
1990-06-09,United Arab Emirates,Colombia,0,2,FIFA World Cup,Bologna,Italy,True,Colombia,,,False,Colombia,Bernardo Redín,50.0,False,False,2527348,48411,1990
1990-06-09,United Arab Emirates,Colombia,0,2,FIFA World Cup,Bologna,Italy,True,Colombia,,,False,Colombia,Carlos Valderrama,85.0,False,False,395000,23235,1934
1990-06-09,United Arab Emirates,Colombia,0,2,FIFA World Cup,Bologna,Italy,True,Colombia,,,False,Colombia,Carlos Valderrama,85.0,False,False,2527348,48411,1990
1990-06-10,Brazil,Sweden,2,1,FIFA World Cup,Turin,Italy,True,Brazil,,,False,Brazil,Careca,40.0,False,False,395000,23235,1934
1990-06-10,Brazil,Sweden,2,1,FIFA World Cup,Turin,Italy,True,Brazil,,,False,Brazil,Careca,40.0,False,False,2527348,48411,1990
1990-06-10,Brazil,Sweden,2,1,FIFA World Cup,Turin,Italy,True,Brazil,,,False,Brazil,Careca,63.0,False,False,395000,23235,1934
1990-06-10,Brazil,Sweden,2,1,FIFA World Cup,Turin,Italy,True,Brazil,,,False,Brazil,Careca,63.0,False,False,2527348,48411,1990
1990-06-10,Brazil,Sweden,2,1,FIFA World Cup,Turin,Italy,True,Brazil,,,False,Sweden,Tomas Brolin,79.0,False,False,395000,23235,1934
1990-06-10,Brazil,Sweden,2,1,FIFA World Cup,Turin,Italy,True,Brazil,,,False,Sweden,Tomas Brolin,79.0,False,False,2527348,48411,1990
1990-06-10,Germany,Yugoslavia,4,1,FIFA World Cup,Milan,Italy,True,Germany,,,False,Germany,Lothar Matthäus,28.0,False,False,395000,23235,1934
1990-06-10,Germany,Yugoslavia,4,1,FIFA World Cup,Milan,Italy,True,Germany,,,False,Germany,Lothar Matthäus,28.0,False,False,2527348,48411,1990
1990-06-10,Germany,Yugoslavia,4,1,FIFA World Cup,Milan,Italy,True,Germany,,,False,Germany,Jürgen Klinsmann,39.0,False,False,395000,23235,1934
1990-06-10,Germany,Yugoslavia,4,1,FIFA World Cup,Milan,Italy,True,Germany,,,False,Germany,Jürgen Klinsmann,39.0,False,False,2527348,48411,1990
1990-06-10,Germany,Yugoslavia,4,1,FIFA World Cup,Milan,Italy,True,Germany,,,False,Yugoslavia,Davor Jozić,55.0,False,False,395000,23235,1934
1990-06-10,Germany,Yugoslavia,4,1,FIFA World Cup,Milan,Italy,True,Germany,,,False,Yugoslavia,Davor Jozić,55.0,False,False,2527348,48411,1990
1990-06-10,Germany,Yugoslavia,4,1,FIFA World Cup,Milan,Italy,True,Germany,,,False,Germany,Lothar Matthäus,64.0,False,False,395000,23235,1934
1990-06-10,Germany,Yugoslavia,4,1,FIFA World Cup,Milan,Italy,True,Germany,,,False,Germany,Lothar Matthäus,64.0,False,False,2527348,48411,1990
1990-06-10,Germany,Yugoslavia,4,1,FIFA World Cup,Milan,Italy,True,Germany,,,False,Germany,Rudi Völler,70.0,False,False,395000,23235,1934
1990-06-10,Germany,Yugoslavia,4,1,FIFA World Cup,Milan,Italy,True,Germany,,,False,Germany,Rudi Völler,70.0,False,False,2527348,48411,1990
1990-06-10,United States,Czechoslovakia,1,5,FIFA World Cup,Florence,Italy,True,Czechoslovakia,,,False,Czechoslovakia,Tomáš Skuhravý,26.0,False,False,395000,23235,1934
1990-06-10,United States,Czechoslovakia,1,5,FIFA World Cup,Florence,Italy,True,Czechoslovakia,,,False,Czechoslovakia,Tomáš Skuhravý,26.0,False,False,2527348,48411,1990
1990-06-10,United States,Czechoslovakia,1,5,FIFA World Cup,Florence,Italy,True,Czechoslovakia,,,False,Czechoslovakia,Michal Bílek,40.0,False,True,395000,23235,1934
1990-06-10,United States,Czechoslovakia,1,5,FIFA World Cup,Florence,Italy,True,Czechoslovakia,,,False,Czechoslovakia,Michal Bílek,40.0,False,True,2527348,48411,1990
1990-06-10,United States,Czechoslovakia,1,5,FIFA World Cup,Florence,Italy,True,Czechoslovakia,,,False,Czechoslovakia,Ivan Hašek,50.0,False,False,395000,23235,1934
1990-06-10,United States,Czechoslovakia,1,5,FIFA World Cup,Florence,Italy,True,Czechoslovakia,,,False,Czechoslovakia,Ivan Hašek,50.0,False,False,2527348,48411,1990
1990-06-10,United States,Czechoslovakia,1,5,FIFA World Cup,Florence,Italy,True,Czechoslovakia,,,False,United States,Paul Caligiuri,60.0,False,False,395000,23235,1934
1990-06-10,United States,Czechoslovakia,1,5,FIFA World Cup,Florence,Italy,True,Czechoslovakia,,,False,United States,Paul Caligiuri,60.0,False,False,2527348,48411,1990
1990-06-10,United States,Czechoslovakia,1,5,FIFA World Cup,Florence,Italy,True,Czechoslovakia,,,False,Czechoslovakia,Tomáš Skuhravý,78.0,False,False,395000,23235,1934
1990-06-10,United States,Czechoslovakia,1,5,FIFA World Cup,Florence,Italy,True,Czechoslovakia,,,False,Czechoslovakia,Tomáš Skuhravý,78.0,False,False,2527348,48411,1990
1990-06-10,United States,Czechoslovakia,1,5,FIFA World Cup,Florence,Italy,True,Czechoslovakia,,,False,Czechoslovakia,Milan Luhový,90.0,False,False,395000,23235,1934
1990-06-10,United States,Czechoslovakia,1,5,FIFA World Cup,Florence,Italy,True,Czechoslovakia,,,False,Czechoslovakia,Milan Luhový,90.0,False,False,2527348,48411,1990
1990-06-11,Costa Rica,Scotland,1,0,FIFA World Cup,Genoa,Italy,True,Costa Rica,,,False,Costa Rica,Juan Cayasso,49.0,False,False,395000,23235,1934
1990-06-11,Costa Rica,Scotland,1,0,FIFA World Cup,Genoa,Italy,True,Costa Rica,,,False,Costa Rica,Juan Cayasso,49.0,False,False,2527348,48411,1990
1990-06-11,England,Republic of Ireland,1,1,FIFA World Cup,Cagliari,Italy,True,TIE,,,False,England,Gary Lineker,9.0,False,False,395000,23235,1934
1990-06-11,England,Republic of Ireland,1,1,FIFA World Cup,Cagliari,Italy,True,TIE,,,False,England,Gary Lineker,9.0,False,False,2527348,48411,1990
1990-06-11,England,Republic of Ireland,1,1,FIFA World Cup,Cagliari,Italy,True,TIE,,,False,Republic of Ireland,Kevin Sheedy,73.0,False,False,395000,23235,1934
1990-06-11,England,Republic of Ireland,1,1,FIFA World Cup,Cagliari,Italy,True,TIE,,,False,Republic of Ireland,Kevin Sheedy,73.0,False,False,2527348,48411,1990
1990-06-12,Belgium,South Korea,2,0,FIFA World Cup,Verona,Italy,True,Belgium,,,False,Belgium,Marc Degryse,53.0,False,False,395000,23235,1934
1990-06-12,Belgium,South Korea,2,0,FIFA World Cup,Verona,Italy,True,Belgium,,,False,Belgium,Marc Degryse,53.0,False,False,2527348,48411,1990
1990-06-12,Belgium,South Korea,2,0,FIFA World Cup,Verona,Italy,True,Belgium,,,False,Belgium,Michel De Wolf,64.0,False,False,395000,23235,1934
1990-06-12,Belgium,South Korea,2,0,FIFA World Cup,Verona,Italy,True,Belgium,,,False,Belgium,Michel De Wolf,64.0,False,False,2527348,48411,1990
1990-06-12,Netherlands,Egypt,1,1,FIFA World Cup,Palermo,Italy,True,TIE,,,False,Netherlands,Wim Kieft,58.0,False,False,395000,23235,1934
1990-06-12,Netherlands,Egypt,1,1,FIFA World Cup,Palermo,Italy,True,TIE,,,False,Netherlands,Wim Kieft,58.0,False,False,2527348,48411,1990
1990-06-12,Netherlands,Egypt,1,1,FIFA World Cup,Palermo,Italy,True,TIE,,,False,Egypt,Magdi Abdelghani,83.0,False,True,395000,23235,1934
1990-06-12,Netherlands,Egypt,1,1,FIFA World Cup,Palermo,Italy,True,TIE,,,False,Egypt,Magdi Abdelghani,83.0,False,True,2527348,48411,1990
1990-06-13,Argentina,Russia,2,0,FIFA World Cup,Naples,Italy,True,Argentina,,,False,Argentina,Pedro Troglio,27.0,False,False,395000,23235,1934
1990-06-13,Argentina,Russia,2,0,FIFA World Cup,Naples,Italy,True,Argentina,,,False,Argentina,Pedro Troglio,27.0,False,False,2527348,48411,1990
1990-06-13,Argentina,Russia,2,0,FIFA World Cup,Naples,Italy,True,Argentina,,,False,Argentina,Jorge Burruchaga,79.0,False,False,395000,23235,1934
1990-06-13,Argentina,Russia,2,0,FIFA World Cup,Naples,Italy,True,Argentina,,,False,Argentina,Jorge Burruchaga,79.0,False,False,2527348,48411,1990
1990-06-13,Uruguay,Spain,0,0,FIFA World Cup,Udine,Italy,True,TIE,,,False,,,,,,395000,23235,1934
1990-06-13,Uruguay,Spain,0,0,FIFA World Cup,Udine,Italy,True,TIE,,,False,,,,,,2527348,48411,1990
1990-06-14,Cameroon,Romania,2,1,FIFA World Cup,Bari,Italy,True,Cameroon,,,False,Cameroon,Roger Milla,76.0,False,False,395000,23235,1934
1990-06-14,Cameroon,Romania,2,1,FIFA World Cup,Bari,Italy,True,Cameroon,,,False,Cameroon,Roger Milla,76.0,False,False,2527348,48411,1990
1990-06-14,Cameroon,Romania,2,1,FIFA World Cup,Bari,Italy,True,Cameroon,,,False,Cameroon,Roger Milla,86.0,False,False,395000,23235,1934
1990-06-14,Cameroon,Romania,2,1,FIFA World Cup,Bari,Italy,True,Cameroon,,,False,Cameroon,Roger Milla,86.0,False,False,2527348,48411,1990
1990-06-14,Cameroon,Romania,2,1,FIFA World Cup,Bari,Italy,True,Cameroon,,,False,Romania,Gavril Balint,88.0,False,False,395000,23235,1934
1990-06-14,Cameroon,Romania,2,1,FIFA World Cup,Bari,Italy,True,Cameroon,,,False,Romania,Gavril Balint,88.0,False,False,2527348,48411,1990
1990-06-14,Italy,United States,1,0,FIFA World Cup,Rome,Italy,False,Italy,,,False,Italy,Giuseppe Giannini,11.0,False,False,395000,23235,1934
1990-06-14,Italy,United States,1,0,FIFA World Cup,Rome,Italy,False,Italy,,,False,Italy,Giuseppe Giannini,11.0,False,False,2527348,48411,1990
1990-06-14,Yugoslavia,Colombia,1,0,FIFA World Cup,Bologna,Italy,True,Yugoslavia,,,False,Yugoslavia,Davor Jozić,75.0,False,False,395000,23235,1934
1990-06-14,Yugoslavia,Colombia,1,0,FIFA World Cup,Bologna,Italy,True,Yugoslavia,,,False,Yugoslavia,Davor Jozić,75.0,False,False,2527348,48411,1990
1990-06-15,Austria,Czechoslovakia,0,1,FIFA World Cup,Florence,Italy,True,Czechoslovakia,,,False,Czechoslovakia,Michal Bílek,31.0,False,True,395000,23235,1934
1990-06-15,Austria,Czechoslovakia,0,1,FIFA World Cup,Florence,Italy,True,Czechoslovakia,,,False,Czechoslovakia,Michal Bílek,31.0,False,True,2527348,48411,1990
1990-06-15,Germany,United Arab Emirates,5,1,FIFA World Cup,Milan,Italy,True,Germany,,,False,Germany,Rudi Völler,35.0,False,False,395000,23235,1934
1990-06-15,Germany,United Arab Emirates,5,1,FIFA World Cup,Milan,Italy,True,Germany,,,False,Germany,Rudi Völler,35.0,False,False,2527348,48411,1990
1990-06-15,Germany,United Arab Emirates,5,1,FIFA World Cup,Milan,Italy,True,Germany,,,False,Germany,Jürgen Klinsmann,37.0,False,False,395000,23235,1934
1990-06-15,Germany,United Arab Emirates,5,1,FIFA World Cup,Milan,Italy,True,Germany,,,False,Germany,Jürgen Klinsmann,37.0,False,False,2527348,48411,1990
1990-06-15,Germany,United Arab Emirates,5,1,FIFA World Cup,Milan,Italy,True,Germany,,,False,United Arab Emirates,Khalid Ismaïl,46.0,False,False,395000,23235,1934
1990-06-15,Germany,United Arab Emirates,5,1,FIFA World Cup,Milan,Italy,True,Germany,,,False,United Arab Emirates,Khalid Ismaïl,46.0,False,False,2527348,48411,1990
1990-06-15,Germany,United Arab Emirates,5,1,FIFA World Cup,Milan,Italy,True,Germany,,,False,Germany,Lothar Matthäus,47.0,False,False,395000,23235,1934
1990-06-15,Germany,United Arab Emirates,5,1,FIFA World Cup,Milan,Italy,True,Germany,,,False,Germany,Lothar Matthäus,47.0,False,False,2527348,48411,1990
1990-06-15,Germany,United Arab Emirates,5,1,FIFA World Cup,Milan,Italy,True,Germany,,,False,Germany,Uwe Bein,58.0,False,False,395000,23235,1934
1990-06-15,Germany,United Arab Emirates,5,1,FIFA World Cup,Milan,Italy,True,Germany,,,False,Germany,Uwe Bein,58.0,False,False,2527348,48411,1990
1990-06-15,Germany,United Arab Emirates,5,1,FIFA World Cup,Milan,Italy,True,Germany,,,False,Germany,Rudi Völler,75.0,False,False,395000,23235,1934
1990-06-15,Germany,United Arab Emirates,5,1,FIFA World Cup,Milan,Italy,True,Germany,,,False,Germany,Rudi Völler,75.0,False,False,2527348,48411,1990
1990-06-16,Brazil,Costa Rica,1,0,FIFA World Cup,Turin,Italy,True,Brazil,,,False,Brazil,Müller,33.0,False,False,395000,23235,1934
1990-06-16,Brazil,Costa Rica,1,0,FIFA World Cup,Turin,Italy,True,Brazil,,,False,Brazil,Müller,33.0,False,False,2527348,48411,1990
1990-06-16,England,Netherlands,0,0,FIFA World Cup,Cagliari,Italy,True,TIE,,,False,,,,,,395000,23235,1934
1990-06-16,England,Netherlands,0,0,FIFA World Cup,Cagliari,Italy,True,TIE,,,False,,,,,,2527348,48411,1990
1990-06-16,Sweden,Scotland,1,2,FIFA World Cup,Genoa,Italy,True,Scotland,,,False,Scotland,Stuart McCall,11.0,False,False,395000,23235,1934
1990-06-16,Sweden,Scotland,1,2,FIFA World Cup,Genoa,Italy,True,Scotland,,,False,Scotland,Stuart McCall,11.0,False,False,2527348,48411,1990
1990-06-16,Sweden,Scotland,1,2,FIFA World Cup,Genoa,Italy,True,Scotland,,,False,Scotland,Mo Johnston,81.0,False,True,395000,23235,1934
1990-06-16,Sweden,Scotland,1,2,FIFA World Cup,Genoa,Italy,True,Scotland,,,False,Scotland,Mo Johnston,81.0,False,True,2527348,48411,1990
1990-06-16,Sweden,Scotland,1,2,FIFA World Cup,Genoa,Italy,True,Scotland,,,False,Sweden,Glenn Strömberg,86.0,False,False,395000,23235,1934
1990-06-16,Sweden,Scotland,1,2,FIFA World Cup,Genoa,Italy,True,Scotland,,,False,Sweden,Glenn Strömberg,86.0,False,False,2527348,48411,1990
1990-06-17,Belgium,Uruguay,3,1,FIFA World Cup,Verona,Italy,True,Belgium,,,False,Belgium,Lei Clijsters,15.0,False,False,395000,23235,1934
1990-06-17,Belgium,Uruguay,3,1,FIFA World Cup,Verona,Italy,True,Belgium,,,False,Belgium,Lei Clijsters,15.0,False,False,2527348,48411,1990
1990-06-17,Belgium,Uruguay,3,1,FIFA World Cup,Verona,Italy,True,Belgium,,,False,Belgium,Enzo Scifo,24.0,False,False,395000,23235,1934
1990-06-17,Belgium,Uruguay,3,1,FIFA World Cup,Verona,Italy,True,Belgium,,,False,Belgium,Enzo Scifo,24.0,False,False,2527348,48411,1990
1990-06-17,Belgium,Uruguay,3,1,FIFA World Cup,Verona,Italy,True,Belgium,,,False,Belgium,Jan Ceulemans,47.0,False,False,395000,23235,1934
